feature,Baruch_2021,Davar_2021,Frankel_2017,Gopalakrishnan_2019,Lee_2022,Matson_2019,Spencer_2021,mean
K19092,8.056049588129324e-06,0.00026773822597338546,1.1746776532121539e-05,0.00023605403258673965,6.473307429051165e-05,2.414643908998553e-05,0.00023727144532982868,0.0001213922919129574
K19157,1.8419595449132216e-05,0.000440938780568464,2.153459282490611e-05,7.992356534627559e-05,6.659809808691148e-05,4.412061094545921e-05,0.0001779441240099227,0.00012135419531872447
K06296,9.15121234144742e-05,0.00042266063821837864,4.0294444840793186e-05,0.00010952472107106773,7.289581329661117e-05,3.2812138435870294e-07,0.00011175389444141241,0.00012128139380958515
K18349,1.1187394614013578e-05,0.0002864552709613371,5.560408749817503e-06,0.00017789520179489556,8.427264264584295e-05,2.381051539837231e-05,0.00025888277226502595,0.00012115202948990071
K12062,5.9787642387689004e-05,0.0003935738773845289,8.645009881258629e-06,1.1695366249093657e-05,4.939376891049275e-05,0.00020871801887064104,0.00011571716818638701,0.00012107583598144156
K09992,1.1915905802869197e-05,0.0005202662094236664,2.607266213381945e-05,0.0001120957094806273,4.3373004802571446e-05,3.78478551444226e-05,9.584069743854773e-05,0.00012105886346093202
K19997,0.0001791052126982256,0.00026584016278305054,1.5004362830449788e-05,9.226108135876142e-05,5.144890189972614e-05,5.2803336542389174e-05,0.0001895042989896109,0.0001208524795860305
K10546,2.3573904569431176e-05,0.0002087503751280809,0.0,0.0001498653478362256,6.917759303366636e-05,4.625587153421435e-05,0.00034788007314191923,0.00012078616646336251
K21929,6.38717381511009e-05,0.0001220967369055711,0.0,0.00015646218006212836,0.00014041562922037282,3.1187536376583324e-05,0.00033063917618785204,0.0001206675709862298
K00786,2.0782960983852642e-05,0.00027623362199402483,0.0,0.00031017085490544637,9.767424954145912e-05,1.186681364945418e-05,0.00012755546583177507,0.00012061199527228748
K08724,0.00033099149649706415,0.0,2.7810525416103064e-05,0.00027909811031981945,0.00020078425287993332,4.521953926715832e-06,0.0,0.00012045804843423368
K02076,0.0001971485444997734,6.728842336184596e-05,3.551878413030216e-05,0.0,0.0005167159780006601,1.5419525157809318e-05,1.1020224242602066e-05,0.00012044449705614185
K08963,1.8052859861999283e-05,0.00022039869110168525,4.818600545023055e-05,0.0002059992955193746,8.977517711691426e-05,5.4832002481114834e-05,0.00020497373157127757,0.00012031682330037092
K13626,4.9400223818534244e-05,0.00013097054432145691,3.949236434110918e-05,0.0002815877050551818,0.00013634935166081634,5.849089647455979e-06,0.00019730716323658874,0.00012013663458302045
K21397,4.380991960621441e-05,0.0001982065768335135,1.7328740365152842e-05,0.0002222994756618387,5.894301440856406e-05,8.286108043776445e-05,0.00021702870835964093,0.00012006821652466983
K10917,0.0006575845773498824,2.1708576904666125e-05,3.46592061438026e-05,4.0284706295096386e-05,3.87670186590336e-05,2.279876193334977e-05,2.202781528068325e-05,0.00011969009465235917
K04749,5.841237474555759e-06,0.0003950282937291728,4.487084901361229e-05,9.356917193262714e-05,4.3259782228082885e-05,3.097726609156252e-05,0.000224063532767677,0.00011965859046247005
K22106,0.00026624499762006464,0.0,5.1944379701353004e-05,0.00035562714578900973,1.3103582298379418e-05,5.5649906667346793e-05,9.333125031925308e-05,0.00011941446605648668
K21495,0.00019869594122193972,4.5900123255742477e-05,0.0,0.0003102687434514241,8.055280651763853e-05,3.469098014467377e-05,0.00016514123083835402,0.00011932140363282466
K19215............Tight,0.00017005946745183697,1.1841221002048458e-05,1.0398299857176749e-05,0.0,5.2521657459929064e-06,0.00021208451215584575,0.0004252082071329634,0.0001192634104779806
K22457,0.0005183383188162314,0.00013208771335052573,4.97440073241668e-05,1.794666877152901e-05,8.066385863899829e-05,2.193855585938274e-05,1.2751521589331205e-05,0.00011906723490716644
K01005,4.143863638772722e-05,0.00013578880235257695,3.299653401368019e-05,0.0002441742350114498,0.00011709481366195941,3.952298638288978e-06,0.00025691943684539914,0.00011890925098729739
K00887,1.0669313970870852e-05,7.397327342279045e-05,1.7358448624313072e-05,0.0004414234132574712,4.686173432757087e-05,0.00020682218144012647,3.278864141638237e-05,0.0001185567152085036
K11605,1.9731347647470854e-05,0.00011566144552494867,0.00032102361213195334,0.0002061051066145421,2.8248626013034638e-05,0.0,0.00013905952509542919,0.00011854709471819695
K08357,0.0001194316553049119,2.5605596294693604e-05,0.00018758533238779758,0.0,0.00023764297394509302,0.00013526215762783579,0.00012428389913710403,0.00011854451638534801
K07354,1.1368642387679348e-05,0.0,1.1860529822100394e-05,0.0004958877110339585,0.00014131681920531432,0.00011104050564875969,5.7383926761531194e-05,0.0001184083049799062
K00477,0.00023576184709618342,2.2870575980973064e-05,1.5772625704009005e-05,0.0,9.178864137807647e-06,2.7810373521000964e-05,0.0005171439928380964,0.00011836261132543864
K23774,7.560387618016328e-05,4.301669211298779e-05,0.0,3.0112352175962108e-05,0.00014566910679172457,4.332819179561733e-05,0.0004899447624964351,0.00011823928307898432
K20266,5.377377856925425e-05,0.0003144192008106156,0.0,7.707910141637362e-05,0.00020134885748630384,2.618888459208973e-05,0.00015452492174583275,0.00011819067780292425
K18231,1.3131047613806234e-05,0.00023677261365460727,2.1685418959399152e-05,0.000308988935605645,2.894309619840069e-05,1.632228066654297e-05,0.00020051869423296537,0.00011805172670448096
K21055,0.0,0.0001106349802197565,7.994468590970132e-05,0.00022928817052295068,1.9840143692057286e-05,0.0002937030969646297,8.88251469844755e-05,0.00011746231775622444
K10747,4.170003744892419e-05,0.0005043172081866368,9.272656440188769e-05,1.522255640869677e-05,1.8048209680864925e-06,0.00014428105497723697,2.169201704541644e-05,0.00011739203706241217
K06403,2.0763391646893377e-05,3.050552859614225e-05,0.0,0.0003480605747256861,0.00010069448572951518,9.880746595722442e-06,0.0003097660646166247,0.00011709582741579773
K02825,1.175575484061187e-05,0.00027206569132444175,5.010944447983056e-06,0.00022296925196367627,7.8132466094903e-05,5.50726223793295e-05,0.00017425755153016153,0.00011703775465444383
K01496,1.718285749549106e-05,0.0002198634201056602,3.0739072987632585e-05,0.0004293591470700801,2.439667317763445e-05,9.597807283511086e-07,9.393986258202977e-05,0.00011663440202098278
K15922,9.651752652301624e-06,0.000228267758464537,5.838189510234576e-05,1.8477175837581925e-05,0.00018590602321466893,1.9975898668103387e-05,0.00029543646756334703,0.00011658528164326937
K03381,0.0,4.414651407901456e-05,6.638792983456828e-05,0.00018569319306653,4.908105634901511e-05,5.839998049681127e-06,0.0004649276966693552,0.00011658234114973776
K14057,0.0,0.0,1.1678429548332932e-05,0.000364050823381387,0.0003466219548744083,8.780667821350554e-05,4.7496867611169144e-06,0.00011641536753982152
K05711,3.493642238606286e-05,0.00020194939225058527,0.0,5.94771836601902e-06,0.00016603085336912835,0.00034758689808324307,5.795859462803105e-05,0.00011634426844043851
K14261,4.8023612504038626e-06,0.0006380631080165022,1.3613427139182172e-05,0.00011380811240710717,2.9404225361245925e-05,3.927158747685327e-06,9.751287602024282e-06,0.00011619566864630728
K13531,3.846036776649358e-05,5.991360106204261e-05,7.495612621488954e-05,0.0,0.0006116020113619272,0.0,2.8317501366682485e-05,0.00011617851539600506
K02972,0.0,0.0003088459140351421,0.0001298176455512514,0.00010898105168270242,5.1574254973890544e-05,0.00010458668360510802,0.00010837994881564777,0.00011602649980910604
K21405,6.073633435276337e-05,2.1798519645717007e-05,0.00028916346309598256,2.739343588772112e-05,5.93947688297767e-05,0.00012443917187661142,0.00022915654853029071,0.00011601174888840899
K10562,2.4677021519982998e-05,1.6550038401457703e-05,5.4050298621393766e-05,0.00010484372848818781,5.7980048266595225e-06,5.817579604166088e-06,0.0005995320489728263,0.00011589553149066773
K02389,2.9152476271704e-05,7.338380186391882e-05,2.0847123211332778e-05,0.0002778922697046566,0.00013731176150130468,8.069415007308315e-05,0.00019117405497831434,0.00011577937680061633
K11616,2.7260080672600798e-05,6.620926607741386e-06,7.207432466713588e-05,0.0005304993202374865,3.171126073541557e-05,4.487965033366833e-06,0.00013745569660677165,0.00011572993922293126
K14623,5.225060701352035e-05,0.0003598653132928887,0.0,8.464601898585402e-05,0.00011589205641417439,2.6324297666181858e-05,0.0001710774438023126,0.00011572224816784741
K10547,4.057458758361155e-05,0.00022197043855744125,2.0484810954265074e-05,0.00014188669584599663,2.1751505095792373e-05,0.0,0.00036259197214995586,0.00011560857288386611
K05305,0.0002292821677103302,6.057111998474364e-05,2.039658890338154e-05,0.00028478067093555017,7.831404526813926e-05,0.0,0.00013588040955098536,0.00011560357176473289
K02590,3.872279958491263e-05,8.554659363611464e-05,0.00010924203758995155,0.00017578098230688509,6.400729414318486e-05,0.00016262285098921547,0.00017240132962959522,0.00011547484112569421
K02082,5.103863845417901e-06,0.00023318340356919207,3.061277335839834e-05,6.859208240550212e-05,0.00011961126567053631,0.0001049923320110069,0.00024517075517149013,0.00011532378229022055
K01181,5.321157408115289e-05,0.000163860106992016,1.2142236327411855e-05,0.00013908770193069155,5.0643226224385026e-05,6.767275572841944e-05,0.000320407835982137,0.00011528934818088767
K01040,1.6565920917137034e-05,0.00033172782477816425,4.52366088623155e-05,0.00010626597612210688,7.712330268783865e-05,6.755119164891399e-05,0.0001621278834398368,0.00011522838692233044
K02304,4.953589936157355e-05,0.00013508388597419148,1.5246514646703523e-05,0.00038982983729357254,7.523183016292827e-05,2.9830123496821897e-05,0.00011163836841408035,0.00011519949419283878
K12454,0.0,0.00013509698089892366,1.7974885284054923e-05,0.0003466819507290343,5.84905911578427e-05,6.173831159456365e-05,0.00018291564001476205,0.00011469976566845447
K06281,4.788706401983665e-05,0.0003539414848093393,7.44685402929855e-06,2.8429944402929122e-05,3.5096164523255646e-05,1.580335275031822e-05,0.00031367250850555963,0.00011461105329150531
K18941,2.2156933918075032e-05,0.0003817481016897686,5.8831258393782424e-06,4.509005047235466e-05,0.00024715545261713,3.2486820554395787e-05,6.699309667302885e-05,0.00011450194025201875
K07590,0.0004390845361959682,2.2702717623150788e-05,0.0002976137981895424,1.1178414048596453e-05,0.0,2.249255368881894e-05,7.842316918667726e-06,0.00011441633380924921
K17464,0.00013910573899664284,0.00010515027392321286,6.765320894926151e-05,0.0,0.00021778943007579504,0.0002314697957696925,3.9683436388130526e-05,0.00011440741201467646
K20491,4.140346937437137e-05,0.00027115294546614156,4.667835713290861e-05,5.0507925050211855e-05,0.00017348222143792104,1.5201275612136087e-05,0.00019847478988284348,0.00011384299770807628
K00010,5.865928788571404e-05,0.00034935618190018295,5.689184749443828e-06,0.00013930128516941964,9.911283341367086e-05,3.747517057132496e-05,0.00010697198734640992,0.00011379513300516662
K09929,0.0007677559516181384,0.0,0.0,0.0,5.195398396819003e-06,1.4619264503246677e-06,2.1639715065519205e-05,0.00011372185593297163
K10192,5.2437906478162755e-05,0.000224730119430843,8.431340648309106e-05,5.607438487696769e-05,6.465615246172015e-05,1.4883328895790866e-05,0.0002969431333872945,0.00011343406171626715
K19972,0.0005337194202894254,7.9537107690004e-05,0.0,4.0021229453481614e-05,5.002173547277732e-05,9.683553987351458e-06,8.016778894683114e-05,0.00011330726226283872
K07241,4.2927753622061414e-05,0.0,0.0003446861027163474,0.00030863975984781285,2.922069940598387e-05,0.0,6.708074042706898e-05,0.00011322215085989636
K03620,4.0709009095201744e-05,0.0004699010995376976,7.460762251758289e-06,6.812171179450425e-05,8.06635217120748e-05,1.4007441180760366e-05,0.00011047003941707779,0.00011304765499843927
K07356,3.965145577346013e-06,5.629086445917892e-05,5.980675518584788e-06,0.0005450216779249885,4.088037477111826e-05,0.00013230807991606314,5.838824404225237e-06,0.00011289794893878642
K03772,0.00011162819881697215,0.0002793513987736831,9.361950613547039e-06,0.0002425662335984776,0.0,3.992355719082446e-06,0.00014270813973129721,0.00011280118246472278
K22394,0.00015225785243315113,0.0002536035746952601,7.328092923767554e-05,2.8758216315346177e-05,0.00026911395480982856,5.843597287324239e-06,5.749505029170517e-06,0.00011265823282967946
K07270,0.0,0.00031954644507995643,7.051903527986825e-05,0.00018495270148819696,1.9557846164150306e-05,0.00014729016863063976,4.616873570554464e-05,0.00011257641890690805
K00965,1.3796890125480023e-05,9.400642971703861e-05,4.078091460505721e-05,0.00042392616785627476,4.967630529849429e-06,5.8754718872570585e-06,0.00020194542371817118,0.00011218556120558974
K15915,8.053621293130023e-05,0.00044827022414113194,5.1215542220269996e-05,3.552684790817152e-05,0.00010174807114608822,5.927680608992871e-06,6.18887017998569e-05,0.00011215904010797309
K06209,2.3590140266938736e-05,0.00025953308158010367,5.6314567952835065e-06,0.00012307892789384134,6.124949339842244e-05,1.568652998811632e-05,0.0002949962380790617,0.00011196655257168111
K18350,1.739229332136789e-05,0.0002647603040731953,5.168480553743427e-05,4.7359257091876046e-05,5.4003299615129925e-05,1.3957051113766511e-05,0.0003344582810633127,0.0001119450416880118
K07497,2.525359364786424e-05,0.0003635808986520292,0.0,0.0001438931891151471,6.170130173334289e-05,0.0,0.0001890369984352793,0.00011192371165480897
K07394,0.0,0.00039411660662365844,0.0,0.0,0.00019740917088754726,1.1612396058470925e-05,0.00017963847112363658,0.0001118252349561876
K16091,1.864056632968475e-05,0.0003844501393579473,5.286213255803431e-05,5.021671606203502e-05,1.621464330016098e-05,0.00016495981925771752,9.348641157100326e-05,0.00011154720406236902
K22509,0.0,6.908600994966812e-05,1.1579975132033933e-05,0.00014059904768133537,5.970845173436387e-05,0.0004458183911352738,5.398280660943299e-05,0.00011153924032030115
K17363,1.1118494615029467e-05,0.00026114619846206885,2.9506954033581927e-05,0.00022801932661376732,3.112441401603475e-05,2.2057472653229705e-05,0.0001971852525887382,0.00011145115899749291
K19664,0.00045271575966500795,1.6226519548529e-05,1.1149654231850683e-05,1.6985502623635818e-05,6.0594029623389655e-05,0.00021487048194611941,7.415625832103295e-06,0.00011142251049580511
K06136,0.0,1.0214462327983727e-05,1.1937005975924128e-05,7.081036326075055e-07,2.9473261022283957e-05,0.00044560271791502085,0.000281696175430222,0.00011137596090057746
K07266,1.14485037657801e-05,0.0006175090700180551,7.211213875330075e-05,4.423681245975101e-06,1.0862129221077278e-05,0.0,6.28100674793334e-05,0.00011130937006907453
K09700,4.721932374515859e-05,0.0005090608309214529,2.729891997821631e-05,1.454852044533401e-05,0.00010996233505770976,2.7578581870360606e-05,4.3192218240270205e-05,0.00011126581860835748
K22298,0.0,0.0006108467588986526,4.770089291211291e-05,0.0,7.560023583914066e-05,3.306434576126564e-05,1.1146215513803926e-05,0.00011119406413213938
K20345,0.0001018631729995122,0.00016775731862770412,1.0560238637714889e-05,5.980369885227895e-05,9.081946904350156e-05,5.12107579236889e-05,0.00029474959734710187,0.00011096632191878607
K07353,0.0,0.00011968742698984492,2.685721520272366e-05,3.069185520845162e-05,0.0002884070212037153,0.0002664726590970465,4.3674862375380134e-05,0.00011082729143959459
K02445,5.356277768429176e-05,0.00014635970311483208,3.90690368801285e-05,0.00025300614839645984,6.930638029371986e-05,2.4891024121127915e-05,0.0001880797845609393,0.0001106106935787856
K08475,0.0,3.1827194183378096e-05,3.0205690319344696e-05,0.00047379116141404315,1.973996315008845e-05,0.0,0.0002183068413677459,0.00011055297863351434
K01713,1.4718752169540704e-05,1.055572831728549e-05,1.178574134165615e-05,0.0004386737603241718,2.8565320700067243e-05,0.0,0.00026945846531262543,0.00011053682402362097
K09936,3.4237395043899e-05,0.00020399501435175928,1.213090686603957e-05,0.00022849301998551473,8.836400091279411e-05,3.1613005113210565e-05,0.0001744562095475657,0.00011046993597439757
K01730,0.0,7.395596631071166e-06,7.781015079184329e-05,0.00011295215744944205,7.2469885268338e-05,0.0,0.0005019625422772533,0.00011037004748827825
K04562,5.204803958009033e-05,8.585649314610002e-05,1.525554809355661e-05,0.0001762388142200327,0.00012405653879125545,1.2202658444644102e-05,0.00030681891363918264,0.00011035385798783741
K03459,2.539060631628188e-05,3.083309312925218e-05,1.0528103292149077e-05,0.0004376521840746953,5.231987319111013e-05,0.00018779262851157592,2.7731933747968912e-05,0.00011032120318043334
K07774,6.308741943283701e-05,0.0,9.62543958433298e-07,0.0,5.093463180415546e-06,0.00028668769903535243,0.00041627244581274683,0.00011030051020282644
K02243,0.0002749162121943476,0.000202551536881342,4.9244133848993234e-05,9.67865756685901e-05,3.054313142862176e-05,8.022444930788745e-05,3.72812430067986e-05,0.00011022104033379726
K00850,2.4297164108896538e-05,0.0001670974263760716,0.0,0.000353478322076386,6.272725327057682e-05,1.2521719659320838e-05,0.00015026880770662877,0.00011005581331398294
K02406,7.516985315467446e-05,0.00014445795127231167,1.4722640691632938e-05,5.012387027064648e-05,0.00019847958080384726,2.896740348512828e-05,0.0002577880147986453,0.00010995847349669806
K13922,5.081526820657257e-06,0.0003043617100305718,1.5809194553155908e-05,0.00015968636193809988,1.997162281831288e-05,2.7902295778766562e-05,0.00023627801193587718,0.00010987010341077734
K07474,6.710487155700926e-05,0.0002738037680585166,1.9246478444286764e-05,5.59893440013701e-05,0.0001493725088087684,2.293713901968984e-05,0.0001803884398005628,0.00010983464995574339
K07029,0.00019015836833122902,0.00011294879128065781,7.693691905399837e-06,0.00010348305522740201,9.560764106068875e-05,0.00024280594658181075,1.5929055382854525e-05,0.0001098037928242918
K06117,4.817154543741396e-06,0.00010379211597577396,0.0,0.0004834683931809375,3.559965897051069e-05,9.784963571630243e-06,0.00013005916100920737,0.0001096459210359716
K10907,5.620029115232743e-05,0.00013577248956508784,3.4049198124575196e-05,0.0002679953395907554,0.0001177992493288472,1.0523512573342105e-05,0.00014467760742480383,0.00010957395539424842
K11902,0.0,8.90166539687028e-06,1.9548227520393764e-05,0.0,5.66631854222123e-06,0.0004967337928229439,0.00023438285116425647,0.00010931897934952652
K12142,0.00023407674237255755,0.00029428757360084554,6.93010982270967e-05,0.0,1.770055102652313e-06,0.000129992422906918,3.5338555358068444e-05,0.00010925234965259121
K09967,0.0001364988802783178,6.946533585519489e-05,7.376460702888791e-05,0.0001310815347113316,5.728218446834485e-05,0.00011364528198436633,0.0001812204860214868,0.0001089940443354186
K13794,9.234840492504216e-05,1.661344835888865e-05,0.0,1.1030254125261778e-05,9.086809772488438e-06,0.00047149991277616,0.0001618769250303452,0.00010892225071259803
K14136,0.00011698624248359647,9.249873252516701e-05,0.0,0.00022081604642173653,0.00010840742036774079,3.821010186965087e-05,0.00018536613136108712,0.00010889781071842552
K15023,1.987505777313429e-05,0.00024259983407634336,2.9628047143346913e-06,0.0002200003659343482,5.671082182212716e-05,1.675132582678002e-05,0.00020221090584169384,0.00010873015942696593
K23248,0.0,0.0,0.0004459793036308844,0.0,7.484710010432226e-05,0.00023400667697227794,5.828050896515249e-06,0.00010866587594342855
K02558,3.529945816556682e-05,0.0003529446025655455,2.1019041406189082e-05,0.00017258728428122097,3.316220670348647e-05,1.608126164188116e-05,0.00012941021822362095,0.00010864343899821585
K15383,0.00012409465434353077,4.7445679364880226e-05,0.0,8.296603951942683e-05,0.0001893649789351466,0.00024128908822785224,7.524595490048849e-05,0.00010862948504161787
K06954,0.0,0.0,1.2427227617101037e-05,1.1568140236844378e-05,2.2614261223240285e-05,2.523362521604593e-05,0.0006881867281070553,0.00010857571177146956
K11603,0.0,0.0,0.00013119941108698626,0.0,0.0006275364752853682,0.0,0.0,0.00010839084091033634
K08968,0.0002283390058223213,7.592592639959911e-05,5.774160039354183e-05,3.0374261605021944e-05,7.215505991503249e-05,3.2882735846390813e-05,0.0002612398149245828,0.0001083797721294986
K09116,0.0002664371593438687,3.0971360915974955e-05,3.494135178860324e-05,0.0001525950806045606,0.0001826229543480654,1.4386529934335804e-05,7.575503721798535e-05,0.00010824421059334202
K18892,4.8353196283623675e-05,7.82056548527591e-05,6.1024873312720836e-05,2.8893670205016846e-05,0.00019170485859994478,0.0003240535545850999,2.547054620513453e-05,0.00010824376486347136
K11201,6.599310446773588e-05,0.00017630661470591986,1.677914562409135e-05,0.00025547686128754734,9.362028285181699e-05,5.373764041693535e-05,9.530589014050851e-05,0.00010817421992779361
K00104,5.0206047436977754e-05,3.06318644209317e-05,1.9460701825246414e-05,0.0003683908628389866,9.039998418664383e-05,2.285869474375264e-05,0.00017464845226380086,0.00010808522967376282
K03299,1.0196088627461175e-05,0.0003588259975503639,2.847228800074901e-05,9.10758162635034e-05,2.556653273406173e-05,3.38018780893479e-05,0.00020843350484559307,0.0001080531580158686
K18146,0.0,5.801664511590448e-06,0.00027468911846087576,0.0,3.9141826468767647e-05,7.772984969246862e-05,0.00035860486698274086,0.00010799533230234903
K09982,2.7808845021013726e-05,3.580996036157764e-05,0.0003603921099908757,8.738913152669565e-05,0.0,3.998088133205128e-05,0.00020454744676955773,0.00010798976785739597
K06877,4.302217451259791e-05,0.0002694755890630228,5.866852274268127e-06,0.0,0.0002339428431243656,0.00018296535905912243,2.017369173897447e-05,0.00010792092996747875
K17234,6.052987098733303e-05,9.556321691692512e-05,2.5907957081122797e-05,0.00013990184906167877,0.0001007769145197529,0.00012659615568489405,0.00020590034308507252,0.00010788232961953987
K08717,2.2851667238781335e-05,0.0003634008615233315,1.5174673946030868e-05,0.0001501575366657551,4.096542694774533e-05,1.918160822270411e-05,0.00014285976298170446,0.00010779879107515039
K11081,0.00012467749681366495,5.112205547935397e-06,7.94852285739981e-05,2.8583339883471544e-05,0.0,1.0143448979727553e-05,0.0005063621221441981,0.00010776626313471367
K16924,2.85137503247739e-05,0.0004586848645133982,0.0,0.00011171131247565465,5.684420511761916e-05,2.317957404887094e-05,7.450467345143094e-05,0.00010763405427596398
K00389,0.0,0.0002804076310525903,4.183559897093322e-05,0.0003270439528734497,3.085380453122563e-05,4.5866842432823917e-05,2.7289129343860603e-05,0.00010761385131498335
K22736,1.4610418412162089e-06,0.0003014566700315439,1.0289243711537624e-05,0.0001545396106709469,9.42751101832161e-05,3.6249667709600316e-05,0.000154605700467505,0.00010755386351650943
K03098,7.92276852761428e-05,0.00014087343267088942,1.4134952544806968e-05,0.0002636421257600388,5.568965091167539e-06,5.7838028767560685e-05,0.00019155266880719322,0.00010754826555968563
K01818,0.0,5.620166244094268e-06,1.6901570903650722e-05,0.0004734793483454248,5.059403235409125e-05,3.1210543458232085e-05,0.00017479543581280563,0.00010751444244547125
K11635,3.999244384479685e-05,0.00016050671791787742,5.827302401747033e-06,0.0001451710812163876,8.51751406909612e-05,4.242375997570107e-05,0.00027325198807324813,0.00010747834773153133
K11621,7.904597276577952e-06,0.00010835717926028558,0.00010589993477152089,0.0002124695812207733,8.553268414520435e-05,6.58793094337679e-06,0.0002255676578516749,0.00010747422363848769
K03325,5.3804845414258424e-05,9.286803752797203e-05,0.0,0.0002211070265058379,0.00012229458735653416,3.907241697852939e-05,0.0002227849763816879,0.00010741884145211712
K19883,1.0941194516073729e-05,2.7142333870034367e-05,7.771919904198254e-05,8.41142570274285e-05,9.33559207058208e-05,0.00013149504779732504,0.0003269940297806447,0.00010739456896275853
K02474,0.0002247044392490524,0.00020614526736710407,0.0,0.00010302881484684004,3.528459941600157e-05,2.13101903684556e-05,0.00016112862917739228,0.00010737170577497801
K20885,0.00010836042631171405,0.00017058897579508774,3.0151446111855393e-05,0.00021883259003327657,5.871220730608304e-05,1.1702195476477038e-05,0.00015225309635324643,0.00010722870534110575
K10797,4.174454055792001e-05,0.0003112207082266747,0.0,6.79976301790356e-05,0.00011280978598088028,0.0,0.00021671411939108026,0.00010721239776222728
K06864,2.2985888150911552e-06,0.0003535019133810521,2.7483705716452982e-05,9.633516020335426e-05,8.869283322916563e-05,2.4954563678901805e-05,0.00015678023594258372,0.00010714957156665738
K00294,0.00010445518376536833,0.00027338847271948135,3.804478918631588e-05,5.98310603467405e-05,8.755172875716375e-05,1.8951936271593677e-05,0.00016781834409678153,0.000107148787877635
K22373,0.0,0.0005066844913835729,5.594464567417377e-06,3.325953932709725e-05,5.223264854832305e-05,2.9966131661046915e-06,0.0001490197608517085,0.00010711250254917483
K15582,0.0,0.0002290305447861192,3.872807966375212e-05,0.00012357681096723477,5.992611029551756e-05,5.535741508537235e-06,0.00029267398841679895,0.00010706732509113711
K07705,0.0,0.00020178899790208708,0.0,0.00023235191121802424,0.00011377437049250198,3.0141593813497135e-05,0.00017130068820348098,0.00010705108023279876
K06282,7.254463356233824e-05,0.00015924850212540554,3.991379176262576e-05,8.254477477339095e-05,0.00011401227191031087,0.0,0.0002807593014771575,0.00010700332508731841
K11180,0.00018151902958897016,5.8316947743750153e-05,5.968225099894026e-05,0.0002724395461040948,0.00011163004515347898,0.0,6.510246348415073e-05,0.0001069557547247693
K05825,1.6023895708597396e-05,0.0002221805707332609,9.323044237445587e-07,8.387126764680668e-05,0.00015882752759166564,6.020276406028992e-06,0.0002606377178147759,0.00010692765147498286
K02377,4.946265355977572e-06,9.10038093691501e-05,1.7361729929731975e-05,0.0004890908873913428,5.938197578751686e-05,0.0,8.650034962648175e-05,0.00010689785963717156
K21567,0.0004444030043232122,7.649788592146929e-05,5.0057210880449223e-05,6.503011163541271e-05,9.285552192818157e-05,1.928268352580851e-05,0.0,0.0001068752026020762
K07341,2.8873205812004378e-05,0.00021285189215039234,2.2536057785061156e-05,0.0002569404992696111,8.065372394367442e-05,5.389498143121333e-06,0.0001406941005129981,0.00010684842537383756
K18997,0.0,0.00027011396682381474,3.365892386242231e-05,0.0002106172203479275,9.231887726903257e-06,1.959899709360909e-05,0.00020412123893420682,0.00010676317639841196
K01560,3.1782948136117905e-05,0.0002037789008206705,5.7967338718263306e-05,0.00015611320535395326,4.137633483670183e-05,2.973817431529831e-05,0.00022608463681039872,0.00010669164842734341
K01214,2.9141470264814605e-05,0.00019897513351710265,1.9976115635097685e-05,0.0001796624312391727,3.182656356521117e-05,2.9279740506721977e-05,0.00025751934713869225,0.00010662582883811616
K18205,2.346168187035605e-05,0.00019379593201790263,3.761411915101205e-05,7.994414509200507e-05,0.00016889770621094182,1.0760343867247824e-05,0.00023166958575140622,0.00010659193056583882
K01727,6.405353952700421e-05,1.962608468280925e-05,0.0,0.0,0.0005421385592376622,2.6582211122636047e-05,9.339317419840232e-05,0.00010654193839550199
K18471,4.571538762920249e-05,0.00022757753568824964,1.9391742044149394e-05,4.838422184094352e-05,0.00015954586159808843,0.0,0.00024514886367904857,0.00010653765892566886
K23265,8.855381867634323e-05,7.248707489011829e-05,8.211511208732252e-05,5.0583397332805174e-05,5.306026647490065e-06,0.00042153093882868595,2.474057294996751e-05,0.00010647384877324752
K02482,9.264676459578609e-05,0.00030143662596411353,1.6689065110683113e-05,4.333447176488243e-05,4.526140152360301e-05,1.621927698276379e-05,0.00022956653893306663,0.00010645059212498553
K20112,4.536439816990464e-05,0.00012997633268510312,5.434761189470022e-05,0.00033305862409020156,3.3574338132964825e-05,6.769482566991152e-05,8.094139159729751e-05,0.00010642250317715479
K00096,3.629612825157003e-05,0.0003152492880967794,2.1353013275215454e-05,0.00013133624841716853,8.198464481971988e-05,3.642793661263659e-05,0.00012146982475257316,0.00010630244060366614
K02044,1.1116873142010869e-05,0.00010081357593218046,2.1444033856276327e-05,0.00044539000909219866,9.915580699980218e-05,5.560680540420692e-06,6.018382356912561e-05,0.00010623782901885926
K12065,0.00011408203243268909,0.00021821150275998008,3.405131685084195e-05,1.1448441175709979e-05,3.139423934830816e-05,0.00025827732745893357,7.551825887743589e-05,0.00010614044555769981
K02804,4.956431971682515e-06,0.00032784200475339105,4.349169221452707e-05,0.00010333146655397062,4.958099626666463e-05,9.057887049229951e-06,0.00020456595358714935,0.00010611806177094502
K07016,0.00027369960650467604,7.531909524828109e-05,3.5598389001360644e-05,0.00023494780982199486,5.930588030377177e-05,1.0487810052080196e-05,5.3464181292866605e-05,0.00010611753888929018
K08088,0.0,0.00045516041072291957,0.0,0.0,1.00631973377475e-05,1.0309529713679403e-05,0.0002669398103135354,0.00010606756401255456
